id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16793121,In the middle of Østerbro`s culinary street,17389109,Monica,,sterbro,55.70283,12.58212,Entire home/apt,1629,6,25,2022-08-05,0.38,1,211,4,
16802243,Explore the Tivoli Gardens from a City Center Apartment,22050056,Jan,,Indre By,55.67163,12.57016,Entire home/apt,3410,2,122,2022-09-12,1.82,1,66,27,
16802923,Charming townhouse on Østerbro,29704860,Sabine,,sterbro,55.71479,12.57351,Entire home/apt,1500,2,15,2021-10-24,0.28,1,0,1,
16805857,"Penthouse, 93 sq. m. PRIME LOCATION",111750649,Mads,,Indre By,55.68138,12.58494,Entire home/apt,794,10,42,2020-03-07,0.66,1,0,0,
16819148,Boutique Apartments | Sønder BLVD | Long-term stay,1010958,Jesper,,Vesterbro-Kongens Enghave,55.66733,12.55347,Entire home/apt,575,30,49,2022-08-30,0.72,10,164,8,
16819335,Charming & Classy. Amazing green view.,54640821,Annette,,sterbro,55.7011,12.58472,Entire home/apt,595,4,22,2019-07-28,0.33,1,0,0,
16863486,Charming flat in the heart of the city,21196871,Davide,,Vesterbro-Kongens Enghave,55.66894,12.55497,Entire home/apt,935,3,99,2022-09-10,1.46,1,0,12,
16865698,"Exclusive 140 m2, 3 bedroom apartment by the water",8424183,Steve,,Vesterbro-Kongens Enghave,55.6578,12.55996,Entire home/apt,2200,1,245,2022-09-08,3.61,1,125,62,
16867178,Cosy apartment in Frederiksberg,31004553,Sandra,,Frederiksberg,55.67203,12.53626,Entire home/apt,640,3,26,2022-03-29,0.38,1,0,1,
16875549,3 bedroom Copenhagen apartment. By the water.,2376515,Sanna,,Vesterbro-Kongens Enghave,55.64477,12.55084,Entire home/apt,1050,3,16,2022-08-01,0.25,1,0,1,
16878297,"Charming apartment in the ""Soho"" of Copenhagen",30624443,Birgitte,,Frederiksberg,55.68651,12.53367,Entire home/apt,780,4,28,2022-08-01,0.41,1,0,8,
16892132,Cozy and sunny apartment  downtown Copenhagen,21313156,Susanne,,Indre By,55.68098,12.57707,Entire home/apt,1250,2,54,2022-09-04,0.78,1,0,12,
16892167,Great place great location,51479376,Dorte,,Frederiksberg,55.68028,12.52666,Entire home/apt,1500,3,35,2022-09-07,0.54,1,266,2,
16903903,"Stor, smuk lejlighed i centrale København",33624146,Kia,,Vesterbro-Kongens Enghave,55.67045,12.5586,Entire home/apt,1500,4,17,2022-08-01,0.25,1,80,6,
16907996,Spacious & Cozy room. Just 5km from city center,112874217,Oscar,,Vanlse,55.68865,12.50272,Private room,300,3,9,2022-04-16,0.22,1,44,1,
16911769,Sharing New Yorker apartment,826011,Kirsten,,Vesterbro-Kongens Enghave,55.66302,12.54388,Private room,500,7,8,2017-03-23,0.12,3,115,0,
16914129,Cozy appartment in Copenhagen NV,81628546,Frederikke,,Bispebjerg,55.72058,12.53091,Entire home/apt,313,4,9,2022-09-17,0.20,1,1,3,
16917965,Charming apartment in wonderful CPH,112975014,Simon,,Nrrebro,55.69123,12.56102,Entire home/apt,1999,2,34,2019-09-08,0.51,1,40,0,
16929317,Spacious family apartment - Frederiksberg,49642149,Kristian,,Frederiksberg,55.67235,12.50655,Entire home/apt,1500,5,17,2022-08-14,0.27,1,72,2,
16942895,Private room w/ private bathroom and own entrance,2247341,Fadia,,Brnshj-Husum,55.70049,12.48028,Private room,250,8,34,2022-08-19,0.49,2,298,4,
16942913,Unique villa in Copenhagen with garden,33670710,Erling,,Brnshj-Husum,55.70198,12.51126,Entire home/apt,2500,2,3,2018-07-25,0.04,1,0,0,
16944653,Room in penthouse - close to the city centre,52096560,Carsten,,Amager Vest,55.66626,12.58434,Private room,506,3,181,2022-09-12,2.74,1,131,17,
16944963,Solrig lejlighed i byhus med altan,4722151,Camilla & Søren,,sterbro,55.71104,12.55949,Entire home/apt,1550,3,76,2022-09-06,1.11,1,82,12,
16950634,"Cozy, beautifully lit attic with easy commuting",7670290,Stefanos,,Vanlse,55.70181,12.51785,Entire home/apt,575,3,75,2022-08-27,1.11,1,9,12,
16960836,Charmerende lys lejlighed,6453301,Helle,,Indre By,55.69749,12.58759,Entire home/apt,1000,2,4,2018-05-13,0.06,2,24,0,
16964724,Entire Beach House in Copenhagen,9650505,Renee,,Amager st,55.65725,12.6365,Entire home/apt,1999,3,6,2017-08-15,0.09,1,103,0,
16968107,Great hip appartment in the hart of vesterbro,61031642,Rasmus,,Vesterbro-Kongens Enghave,55.6657,12.55481,Entire home/apt,975,3,20,2022-08-16,0.29,1,0,7,
16977684,Luxurious Apartment with Harbour Wiew,4910138,Birgit,,Vesterbro-Kongens Enghave,55.64519,12.55289,Entire home/apt,2895,2,5,2019-06-02,0.07,1,0,0,
16980928,Spacious and very different apartment in Vesterbro,5752480,Daniella  & Jesper,,Vesterbro-Kongens Enghave,55.66467,12.55075,Entire home/apt,1093,3,47,2022-07-22,0.74,1,9,15,
16983227,Nordic style apartment in trendy neighborhood.,32328745,Sara Drejer,,Nrrebro,55.7007,12.54096,Entire home/apt,350,1,1,2022-08-29,1,1,12,1,
16994980,Lys og lækker lejlighed i city,112806090,Thomas,,sterbro,55.69693,12.59338,Entire home/apt,850,5,13,2022-07-04,0.19,1,322,6,
16996396,Comfortable and charming 3 bedroom in Vesterbro,113862472,Maciej,,Vesterbro-Kongens Enghave,55.66921,12.5443,Entire home/apt,629,3,18,2022-08-29,0.26,1,0,2,
17005475,Large flat in the very heart of Copenhagen,113984215,Poul Bjerager,,Indre By,55.67846,12.57648,Entire home/apt,1540,3,49,2022-08-28,0.74,1,77,13,
17009135,Luxurious apartment in the center of Copenhagen,8878085,Sarah & Michael,,Frederiksberg,55.68212,12.54996,Entire home/apt,2750,4,28,2022-07-06,0.42,1,329,1,
17009290,Big bedroom / XL bed / waterview / walk-in,35646096,Anders,,sterbro,55.70734,12.59635,Private room,890,1,121,2022-09-18,1.94,1,150,7,
17018088,"Perfect apartment, in the heart of Østerbro",15036662,Lasse,,sterbro,55.70603,12.57926,Entire home/apt,1100,3,38,2022-09-05,0.76,1,79,1,
17020990,Charming Nørrebro apartment,52289793,Mette,,Nrrebro,55.69481,12.53988,Entire home/apt,700,4,17,2021-10-30,0.25,1,0,1,
17038886,Cozy rooftop apartment on Vesterbro,33899295,Mette,,Vesterbro-Kongens Enghave,55.66435,12.55657,Entire home/apt,1300,2,51,2021-07-27,0.76,1,0,0,
17041599,One private room at a Family Apartment,10360356,Jeanne,,Amager Vest,55.660332,12.572325,Private room,714,2,18,2021-11-28,0.27,1,0,1,
17049589,Central apartment by the lakes,75035133,Celine,,Indre By,55.68837,12.5646,Entire home/apt,999,30,14,2019-12-09,0.27,1,0,0,
17069770,"Mordern, newly renovated apartment",23569211,Emma,,Nrrebro,55.70449,12.54865,Entire home/apt,1000,3,23,2021-11-30,0.34,1,0,2,
17081764,Bispebjerg Bakke,18646076,Sarah,,Bispebjerg,55.71185,12.54603,Entire home/apt,600,4,4,2022-04-14,0.08,1,0,1,
17085340,Charming Copenhagen apartment,9142641,Anna,,Nrrebro,55.68697,12.55001,Entire home/apt,750,3,9,2022-08-29,0.13,1,8,6,
17088045,Alegria,95543621,Paula,,sterbro,55.70689,12.55956,Private room,257,4,35,2022-08-21,0.68,1,143,6,
17093096,"Best location, cosy apt with balcony at Nørrebro",19025754,Gitte,,Nrrebro,55.69891,12.54135,Entire home/apt,614,5,73,2022-08-10,1.15,1,14,3,
17095190,"110 m2 penthouse, 2 balconies, Nørrebro",3671704,Tejs,,Nrrebro,55.68886,12.54781,Entire home/apt,521,14,12,2020-01-05,0.18,1,88,0,
17101441,Loft in Vesterbro,6181892,Katrine Marie,,Vesterbro-Kongens Enghave,55.67076,12.54598,Entire home/apt,1150,2,6,2022-09-11,0.09,1,121,4,
17103143,Beautiful apartment in Vesterbro,8600429,Magnus Wang,,Vesterbro-Kongens Enghave,55.66595,12.55117,Entire home/apt,1926,13,13,2019-06-08,0.19,1,0,0,
17103817,Amazing apartment in wonderful CPH (Østerbro),5876940,Katrine,,Indre By,55.69655,12.58187,Entire home/apt,1050,7,5,2018-01-28,0.08,1,0,0,
17112376,Exclusive and charming flat in the heart of CPH,54073371,Julie,,Indre By,55.68103,12.58342,Entire home/apt,2800,2,30,2022-08-23,0.46,1,365,10,
17116318,"Spacious, quiet, cozy room",2762963,Zuzana,,Bispebjerg,55.7118,12.5317,Private room,400,1,74,2022-07-10,1.08,1,81,2,
17120323,Centre of hip Nørrebro/Stefansgade,115033972,Karl,,Nrrebro,55.69518,12.54343,Entire home/apt,750,2,28,2022-07-31,0.41,1,8,2,
17131188,Apartment in central Copenhagen,114812497,Svend,,Indre By,55.68261,12.56474,Entire home/apt,1000,4,27,2022-08-23,0.40,1,0,4,
17138087,15 minutes walk from the city center,103857240,Michelle,,Nrrebro,55.69147,12.56705,Entire home/apt,743,10,42,2020-10-27,0.67,1,0,0,
17146519,Fantastic apartment in central CPH with free bikes,10204443,Rasmus,,Amager Vest,55.66761,12.59337,Entire home/apt,1381,3,12,2022-08-05,0.29,1,0,4,
17153448,Two Story Apartment in Charming Christianshavn,104500485,Lisa,,Indre By,55.674801,12.59128,Entire home/apt,1529,4,62,2022-09-06,0.97,1,0,11,
17174512,Bright and Spacious Apartment in Østerbro,20526923,Emil,,sterbro,55.7038,12.58647,Entire home/apt,741,2,31,2022-09-18,0.50,1,50,6,
17180549,Central nordic style aparmant,29315104,Eva,,Nrrebro,55.70688,12.5518,Entire home/apt,489,2,18,2021-08-08,0.26,1,0,0,
17181182,Cozy apartment with access to a sunny garden,30208416,Lars,,Valby,55.66584,12.51791,Entire home/apt,800,3,36,2022-08-23,0.54,1,174,6,
17182553,"Bright, kid friendly home in central Copenhagen",29844545,Susanne,,Vesterbro-Kongens Enghave,55.67133,12.55257,Entire home/apt,1200,3,20,2022-07-28,0.30,1,0,5,
17183783,apartment with a ceramic studio,15296243,Tasja,,Nrrebro,55.69934,12.55049,Entire home/apt,1000,2,15,2020-02-24,0.22,1,3,0,
17196474,Cute apartment on Nørrebro,2425736,Camilla,,Nrrebro,55.69843,12.54063,Entire home/apt,480,20,5,2020-01-01,0.11,1,14,0,
17215414,Townhouse Copenhagen 3 stories tall 170m2 Østerbro,103814043,Lars,,sterbro,55.71109,12.55788,Entire home/apt,1500,1,85,2022-04-17,1.25,1,8,2,
17219967,Cozy bright apartment in green central area,115943019,Joachim,,sterbro,55.70522,12.55859,Entire home/apt,699,4,22,2022-09-05,0.32,1,0,6,
17222123,Large house in Copenhagen City,8766337,Jens,,Amager Vest,55.65178,12.60946,Entire home/apt,5168,5,15,2022-06-26,0.23,1,354,2,
17228703,"Lake view, close to Metro and attractions, 1st fl",110756818,Kirsten,,sterbro,55.69585,12.57419,Entire home/apt,1350,4,64,2022-08-29,0.98,1,0,11,
17235471,Bright apartment w. balcony,61090749,Cecilie,,Bispebjerg,55.70598,12.53527,Entire home/apt,700,2,39,2022-07-24,0.61,1,0,4,
17250484,"Lovely apartment, close to public transportation",116249221,Julie,,Vanlse,55.68228,12.48406,Entire home/apt,650,3,32,2022-08-19,0.47,1,0,12,
17258511,Super central! Modern apartment for a couple <3,116270976,Mie,,Vesterbro-Kongens Enghave,55.66692,12.55647,Entire home/apt,1385,5,29,2022-06-13,0.43,1,0,6,
17262890,Bohemian studio apartment,39547174,Jakob,,Nrrebro,55.69619,12.53869,Entire home/apt,479,3,13,2022-06-27,0.19,1,0,4,
17284304,Unique 95m2 apartment in cozy area 50m from Metro,14945678,Mark,,sterbro,55.71072,12.57537,Entire home/apt,1302,2,14,2022-08-28,0.21,1,0,10,
17292138,"Cosy, quiet and central apartment:)",114199423,Stine,,Nrrebro,55.70547,12.55553,Entire home/apt,699,2,17,2022-08-21,0.25,1,0,1,
17310471,Fantastisk central beliggenhed,113776919,Anne,,Indre By,55.67474,12.57496,Entire home/apt,1000,6,57,2022-09-10,0.84,1,335,8,
17316202,Lots of atmosphere - unbeatable location.,116267416,Tine,,Indre By,55.67831,12.58195,Entire home/apt,1332,3,25,2022-09-19,0.59,1,56,12,
17327161,Central unique designer home with balcony,116964590,Christina-Eliane,,Indre By,55.68143,12.56235,Entire home/apt,1021,7,29,2021-12-07,0.43,1,50,4,
17337761,Bright apartment in Frederiksberg (81 m2),45877706,Line,,Frederiksberg,55.69574,12.53315,Entire home/apt,800,2,53,2019-12-02,0.81,1,0,0,
17341239,3-bedroom Boathouse in Copenhagen South Harbour,117124395,Lars,,Amager Vest,55.64358,12.55521,Entire home/apt,1900,2,30,2019-06-24,0.58,1,0,0,
17360279,Cozy Apartment in Copenhagen,36856681,Julie,,sterbro,55.707090975044885,12.589155905086942,Entire home/apt,900,5,12,2018-06-22,0.18,1,0,0,
17362284,Perfect getaway for a couple - Copenhagen,72284260,Nasibe,,Frederiksberg,55.69025,12.53032,Entire home/apt,745,6,30,2022-09-20,0.45,1,11,6,
17364292,Extraordinary good karma.,29301558,Biba,,sterbro,55.70068,12.58814,Entire home/apt,900,1,14,2021-12-18,0.21,4,0,1,
17364608,"Great apartment in the heart of CPH, Østerbro",117326440,Joakim Lind,,sterbro,55.71099,12.56137,Entire home/apt,6155,2,3,2017-09-23,0.05,1,178,0,
17365223,Room in beautiful penthouse next to main station,44947305,Steffen,,Vesterbro-Kongens Enghave,55.67065,12.56247,Private room,400,2,14,2017-07-12,0.21,2,0,0,
17375265,"Stilfuld, familievenlig lejlighed!",2792610,Malin,,sterbro,55.70826,12.58483,Entire home/apt,1006,3,11,2020-08-10,0.16,1,0,0,
17377570,Central Penthouse Apartment with Rooftop Terrace,2022882,Robin,,Indre By,55.68304,12.57147,Entire home/apt,1400,4,24,2022-07-31,0.37,1,49,4,
17377869,"Charmerende, solrig og stille lejlighed",32320705,Dorthe,,sterbro,55.695408,12.571334,Entire home/apt,480,5,6,2022-09-18,1.91,1,15,6,
17389918,Minimalist Townhouse featured in design magazines,4286428,Kasper,,Indre By,55.69479,12.57695,Entire home/apt,5429,2,37,2022-08-15,0.57,1,297,8,
17396981,130m Apartment next to the nature and the beach.,117604660,Lana,,Amager Vest,55.65451,12.56605,Entire home/apt,1439,2,12,2019-12-15,0.18,1,148,0,
17409567,Cozy room 10 min from City Center w. Metro,61205950,Theresa Thuy,,Frederiksberg,55.67898,12.52931,Private room,356,1,82,2022-09-01,1.22,1,1,4,
17410057,"Cosy apartment by the beach, metro, and city",80292305,Claus,,Amager st,55.661251068115234,12.629505157470703,Entire home/apt,1164,2,38,2022-08-01,0.59,1,4,4,
17420169,Penthouse next to central station,44947305,Steffen,,Vesterbro-Kongens Enghave,55.67169,12.56251,Entire home/apt,1657,2,45,2022-04-18,0.68,2,0,10,
17456263,Great apartment in Vesterbro,2550247,Ditte,,Vesterbro-Kongens Enghave,55.67029,12.5449,Entire home/apt,800,6,14,2022-08-21,0.21,1,33,3,
17460663,FREE BIKES! Central Nørrebro 2-bedroom dreamer,12615120,Anton,,Nrrebro,55.69241,12.56076,Entire home/apt,579,500,19,2019-08-25,0.28,1,179,0,
17472947,Very Central Apartment - close to metro,23043999,Simon,,Indre By,55.68569,12.58642,Entire home/apt,9999,6,1,2017-08-16,0.02,1,88,0,
17473925,Renovated apartment on the top with a nice view!!,62742473,Katarina,,Vanlse,55.68368,12.49501,Entire home/apt,895,3,23,2019-09-25,0.37,1,108,0,
17487037,Ground floor in family friendly House,101332979,Sidse,,Amager Vest,55.64738,12.61062,Entire home/apt,900,3,5,2019-08-18,0.12,1,0,0,
17504650,Bright apartment close to main metro,24764732,Kat,,Vesterbro-Kongens Enghave,55.67041,12.53986,Entire home/apt,629,2,48,2022-02-28,0.72,1,0,2,
17513955,Charming flat in Copenhagen,2752671,Michael,,Vesterbro-Kongens Enghave,55.66681,12.55696,Private room,2000,20,47,2020-10-18,0.69,3,365,0,
17524341,Big apartment in the coolest area of Copenhagen,1835846,Rikke Senius,,Nrrebro,55.69059,12.55766,Entire home/apt,2050,5,10,2022-08-20,0.26,1,177,5,
17544352,"“Super hyggelig lejlighed med dejlig stor altan""",34625903,Tina,,Frederiksberg,55.691776,12.520558,Entire home/apt,800,3,19,2022-09-06,1.42,1,163,16,
17549041,Peaceful flat in the heart of Copenhagen,12315169,Tina,,Indre By,55.67266,12.57512,Entire home/apt,1175,5,45,2022-08-24,0.70,1,253,9,
17552019,The perfect base for your Copenhagen adventure,119100939,Niklas,,sterbro,55.71282,12.57414,Entire home/apt,780,2,11,2018-06-12,0.17,1,0,0,
17553006,"Townhouse, Scandinavian style, private garden",5915567,Gitte,,Amager Vest,55.66161,12.59886,Entire home/apt,1376,5,16,2022-07-21,0.32,1,0,3,
17564154,All-you-need apartment in a quiet area,46104615,Julie,,Frederiksberg,55.69397,12.53053,Entire home/apt,825,4,38,2022-08-14,0.57,1,0,11,
17564798,Private apartment  in Villa,54384801,Jens Ulrik,,Amager st,55.64427,12.6253,Entire home/apt,599,2,132,2022-08-27,1.96,1,0,19,
17581677,Perfect location in Heart of Copenhagen,9916331,Mirjam,,Indre By,55.67109,12.57064,Entire home/apt,1221,3,34,2022-08-29,0.51,1,6,8,
17600961,Cosy apartment in the heart of city center.,17293340,Pia Labarrera,,Indre By,55.68678,12.58462,Entire home/apt,722,7,22,2019-12-13,0.33,1,5,0,
17601122,Spacious and bright flat near beach end city,119614916,Josefine,,Amager st,55.65417,12.61551,Entire home/apt,700,6,8,2022-07-17,0.12,1,182,3,
17604343,Perfekt beliggende skøn lejlighed med solrig altan,116530145,Søren Wulff,,Frederiksberg,55.67815,12.54848,Entire home/apt,1267,2,9,2022-04-18,0.14,1,1,1,
17606029,Private apartment in central Copenhagen,20524559,Valentina,,Indre By,55.67561,12.56755,Entire home/apt,550,5,2,2021-09-26,0.15,1,0,1,
17606698,Always Awesome Apt. (Available for expats),119667636,Helge,,Frederiksberg,55.67423,12.54842,Entire home/apt,1800,7,41,2022-09-10,0.62,2,137,7,
17616243,"Close to airport, beach and city center",1190099,Heidi,,Amager st,55.65382,12.62067,Entire home/apt,950,3,55,2020-08-31,1.15,1,0,0,
17621632,Lovely apartment with a view,37339038,Ida,,Vesterbro-Kongens Enghave,55.66936,12.54882,Entire home/apt,1200,3,27,2022-08-30,0.42,1,72,9,
17627452,Central located 4 room apartment 138 kvm,63903765,Fariba,,Vesterbro-Kongens Enghave,55.67314,12.56399,Entire home/apt,1750,2,26,2022-08-23,0.39,1,24,6,
17628374,"Cosy, quiet apartment in downtown Copenhagen",20077402,Liam,,Indre By,55.67802,12.58724,Entire home/apt,1300,5,36,2022-09-22,0.54,1,0,5,
17629119,Classic two-room apartment in vibrant area,8842268,Amalie,,Vesterbro-Kongens Enghave,55.6636,12.5477,Entire home/apt,500,6,7,2022-07-29,0.11,1,27,1,
17661414,Two room apartment with two balconies,6997769,Andrea,,Nrrebro,55.69263,12.5526,Entire home/apt,402,1,9,2022-06-19,0.14,1,2,2,
17663027,Urban Citylejlighed (including cleaning),29227533,Karina,,Valby,55.66217,12.51963,Entire home/apt,701,2,96,2022-09-18,1.43,1,325,23,
17663341,Cosy house in family friendly area,50757308,Marie,,Brnshj-Husum,55.71506,12.51159,Entire home/apt,1200,7,7,2022-09-09,0.11,1,350,2,
17663684,Byhus - 14 min fra centrum/hovedbanen/Nørreport,120223174,Søren,,Bispebjerg,55.70886,12.51261,Entire home/apt,2450,5,47,2022-08-29,0.70,1,315,3,
17665882,Lovely private TOWNHOUSE at Christianshavn,21259310,Tina,,Indre By,55.6737,12.58868,Entire home/apt,1298,4,44,2022-08-24,0.85,1,166,19,
17676460,Large private room close to the city center.,120353590,Lene Fejerskov,,Vanlse,55.68632,12.47671,Private room,540,3,186,2022-08-06,2.78,2,201,12,
17677243,"Beauty, Balcony and Beach - Close to city centre.",10948978,Kristina,,sterbro,55.71043,12.56623,Entire home/apt,721,2,47,2020-03-19,0.70,1,23,0,
17682765,Charming and central - in the middle of everything,38414006,Rasmus,,Frederiksberg,55.67801,12.53277,Entire home/apt,1686,4,29,2022-08-08,0.50,1,193,8,
17687240,Tasteful duplex with private terrace and fireplace,2295747,Warny,,Amager Vest,55.64812,12.61327,Entire home/apt,1126,4,11,2022-08-13,0.18,1,136,4,
17690373,Charming apartment in trendy Nørrebro,105356859,Simone,,Nrrebro,55.6979,12.53965,Entire home/apt,586,2,28,2022-09-20,0.42,1,148,3,
17706015,Stor Lejlighed på 160 kvm i centralt område,75623710,Thomas-Martin,,Frederiksberg,55.6852,12.54296,Entire home/apt,1200,3,5,2022-07-20,0.08,1,0,1,
17713532,Cosy apt. Vesterbro very close to Central Station,120734576,Christian,,Vesterbro-Kongens Enghave,55.67107,12.55813,Entire home/apt,1000,3,56,2022-05-22,0.84,2,0,3,
17725947,"Large, green room, between airport and city center",84653401,Mikael,,Amager st,55.65485,12.61239,Private room,300,1,222,2022-09-19,3.34,2,0,71,
17733435,The best of Copenhagen right at your doorstep,120928913,Hanna,,Vesterbro-Kongens Enghave,55.67255,12.56003,Entire home/apt,982,2,284,2022-09-08,4.24,4,111,49,
17740723,Best harbourview Terrace-flat and free parking!,15775067,Heidi,,Amager Vest,55.65922,12.56903,Entire home/apt,2000,4,27,2022-07-22,0.40,1,144,3,
17741822,Beautiful 4-rooms apartment centrally located,50638950,Trond Alexander & Thomas,,Vesterbro-Kongens Enghave,55.66931,12.56364,Entire home/apt,1223,3,10,2022-08-07,0.15,2,0,4,
17746599,Townhouse - great for families,18045075,Julie,,Amager Vest,55.65414,12.56721,Entire home/apt,1500,5,23,2022-07-28,0.35,1,5,2,
17762371,Central in The Heart of Copenhagen Vesterbro,121225729,Mila,,Vesterbro-Kongens Enghave,55.67162,12.55044,Private room,380,1,68,2022-08-08,1.01,2,0,4,
17764868,"Modern, bright, well-preserved apartment",121251818,Patrick,,Bispebjerg,55.70679,12.53898,Entire home/apt,700,3,18,2021-09-06,0.36,1,0,0,
17767854,Charming house with garden and easy access to city,1122979,Christina And Özgür,,Amager Vest,55.64158,12.60997,Entire home/apt,1071,4,5,2022-08-07,0.07,1,235,3,
